window,base,rule,template,side,regime,hold_5m,leverage,trades,profit_ratio_sum,profit_pct_sum,avg_trade_pct,wins,losses,winrate_pct,profit_factor
2025,ATOM,ATOM:range_breakout:short:market_aligned:h24:l4,range_breakout,short,market_aligned,24,4.0,254,2.044637828433531,204.4637828433531,0.8049755230053272,127,127,50.0,1.481167644221181
2026_01_05,ATOM,ATOM:range_breakout:short:market_aligned:h24:l4,range_breakout,short,market_aligned,24,4.0,88,0.003144499191276129,0.3144499191276129,0.0035732945355410554,45,43,51.13636363636363,1.0022567933808137
2023H2,ATOM,ATOM:stoch_turn:long:local_trend:h24:l4,stoch_turn,long,local_trend,24,4.0,37,0.034024913400178214,3.4024913400178214,0.09195922540588707,16,21,43.24324324324324,1.0563871202203272
2024,ATOM,ATOM:stoch_turn:long:local_trend:h24:l4,stoch_turn,long,local_trend,24,4.0,65,-0.250759304125618,-25.075930412561796,-0.385783544808643,25,40,38.46153846153847,0.777994933689289
2025,ATOM,ATOM:stoch_turn:long:local_trend:h24:l4,stoch_turn,long,local_trend,24,4.0,52,0.3467212628885519,34.67212628885519,0.6667716594010613,25,27,48.07692307692308,1.6520610566681284
2026_01_05,ATOM,ATOM:stoch_turn:long:local_trend:h24:l4,stoch_turn,long,local_trend,24,4.0,14,-0.233846063916336,-23.3846063916336,-1.6703290279738288,3,11,21.428571428571427,0.15354492743697076
2023H2,ATOM,ATOM:stoch_turn:short:local_trend:h24:l4,stoch_turn,short,local_trend,24,4.0,21,0.20281539552171246,20.281539552171246,0.9657875977224404,11,10,52.38095238095239,2.7726091358753266
2024,ATOM,ATOM:stoch_turn:short:local_trend:h24:l4,stoch_turn,short,local_trend,24,4.0,41,0.11846778057085139,11.846778057085139,0.2889458062703692,20,21,48.78048780487805,1.1943212612103997
2025,ATOM,ATOM:stoch_turn:short:local_trend:h24:l4,stoch_turn,short,local_trend,24,4.0,43,0.27356580526140517,27.35658052614052,0.636199547119547,25,18,58.139534883720934,1.453764316185807
2026_01_05,ATOM,ATOM:stoch_turn:short:local_trend:h24:l4,stoch_turn,short,local_trend,24,4.0,18,-0.0721782235683488,-7.21782235683488,-0.4009901309352711,8,10,44.44444444444444,0.5700264595502069
2023H2,ARB,ARB:panic_snapback:long:market_contra:h12:l4,panic_snapback,long,market_contra,12,4.0,46,0.33227780053905054,33.22778005390505,0.7223430446501099,29,17,63.04347826086957,2.1378579362052696
2024,ARB,ARB:panic_snapback:long:market_contra:h12:l4,panic_snapback,long,market_contra,12,4.0,125,0.45591264179071267,45.59126417907127,0.36473011343257017,80,45,64.0,1.1424683913978688
2025,ARB,ARB:panic_snapback:long:market_contra:h12:l4,panic_snapback,long,market_contra,12,4.0,107,-0.19028949958069497,-19.028949958069497,-0.1778406538137336,55,52,51.4018691588785,0.9229039944864572
2026_01_05,ARB,ARB:panic_snapback:long:market_contra:h12:l4,panic_snapback,long,market_contra,12,4.0,32,0.3166201889515312,31.66201889515312,0.989438090473535,17,15,53.125,1.8506677267279132
2023H2,ARB,ARB:panic_snapback:short:market_contra:h12:l4,panic_snapback,short,market_contra,12,4.0,32,0.3469916479204276,34.69916479204276,1.0843488997513362,22,10,68.75,1.699213364621138
2024,ARB,ARB:panic_snapback:short:market_contra:h12:l4,panic_snapback,short,market_contra,12,4.0,107,-0.7618672802056823,-76.18672802056822,-0.7120254955193293,55,52,51.4018691588785,0.6796167332764061
2025,ARB,ARB:panic_snapback:short:market_contra:h12:l4,panic_snapback,short,market_contra,12,4.0,72,0.6179681602259408,61.79681602259408,0.8582891114249178,40,32,55.55555555555556,1.4563255565497788
2026_01_05,ARB,ARB:panic_snapback:short:market_contra:h12:l4,panic_snapback,short,market_contra,12,4.0,27,0.073360615159352,7.336061515935199,0.27170598207167407,13,14,48.148148148148145,1.1633937612343674
2023H2,ARB,ARB:rsi_reversion:long:local_chop:h24:l4,rsi_reversion,long,local_chop,24,4.0,60,-0.2194612864546488,-21.94612864546488,-0.365768810757748,30,30,50.0,0.837344012535114
2024,ARB,ARB:rsi_reversion:long:local_chop:h24:l4,rsi_reversion,long,local_chop,24,4.0,121,0.6427286356361219,64.27286356361219,0.5311806906083653,59,62,48.760330578512395,1.2856568476243477
2025,ARB,ARB:rsi_reversion:long:local_chop:h24:l4,rsi_reversion,long,local_chop,24,4.0,99,0.4961558241916779,49.615582419167794,0.501167499183513,54,45,54.54545454545454,1.2633896711564392
2026_01_05,ARB,ARB:rsi_reversion:long:local_chop:h24:l4,rsi_reversion,long,local_chop,24,4.0,36,0.043351121873501874,4.335112187350187,0.12041978298194965,17,19,47.22222222222222,1.0611674106495879
2023H2,ARB,ARB:rsi_reversion:short:local_chop:h24:l4,rsi_reversion,short,local_chop,24,4.0,40,0.08081105477851258,8.081105477851258,0.20202763694628145,21,19,52.5,1.1679208644422014
2024,ARB,ARB:rsi_reversion:short:local_chop:h24:l4,rsi_reversion,short,local_chop,24,4.0,83,0.35256433788904085,35.25643378890408,0.42477631070968774,45,38,54.21686746987952,1.1643719041419824
2025,ARB,ARB:rsi_reversion:short:local_chop:h24:l4,rsi_reversion,short,local_chop,24,4.0,85,0.23323383468050407,23.32338346805041,0.274392746682946,44,41,51.76470588235295,1.134991784642941
2026_01_05,ARB,ARB:rsi_reversion:short:local_chop:h24:l4,rsi_reversion,short,local_chop,24,4.0,38,0.4909768827143397,49.09768827143397,1.292044428195631,23,15,60.526315789473685,2.176215192544702
2023H2,ARB,ARB:micro_momentum:long:market_chop:h18:l5,micro_momentum,long,market_chop,18,5.0,74,0.0044968554481578105,0.44968554481578105,0.006076831686699744,35,39,47.2972972972973,1.0029534441403654
2024,ARB,ARB:micro_momentum:long:market_chop:h18:l5,micro_momentum,long,market_chop,18,5.0,124,-0.4418114827518599,-44.18114827518599,-0.3562995828644031,51,73,41.12903225806452,0.8591543858728251
2025,ARB,ARB:micro_momentum:long:market_chop:h18:l5,micro_momentum,long,market_chop,18,5.0,147,-0.49066756467587513,-49.06675646758751,-0.33378745896318035,66,81,44.89795918367347,0.8592330358841668
2026_01_05,ARB,ARB:micro_momentum:long:market_chop:h18:l5,micro_momentum,long,market_chop,18,5.0,61,-0.35166985225225433,-35.16698522522543,-0.5765079545118923,28,33,45.90163934426229,0.7914376684083334
2023H2,ARB,ARB:micro_momentum:short:market_chop:h18:l5,micro_momentum,short,market_chop,18,5.0,62,0.4398946310664298,43.98946310664298,0.7095074694619835,34,28,54.83870967741935,1.5764583461487287
2024,ARB,ARB:micro_momentum:short:market_chop:h18:l5,micro_momentum,short,market_chop,18,5.0,157,0.15750624683494807,15.750624683494808,0.10032245021334271,79,78,50.318471337579616,1.0469358619274742
2025,ARB,ARB:micro_momentum:short:market_chop:h18:l5,micro_momentum,short,market_chop,18,5.0,160,-0.44681075565620454,-44.68107556562045,-0.2792567222851278,75,85,46.875,0.9021169013929695
2026_01_05,ARB,ARB:micro_momentum:short:market_chop:h18:l5,micro_momentum,short,market_chop,18,5.0,55,-0.33321753814554933,-33.32175381455493,-0.6058500693555443,20,35,36.36363636363637,0.7076367146296827
2023H2,ARB,ARB:vwap_reclaim:long:market_contra:h18:l5,vwap_reclaim,long,market_contra,18,5.0,28,-0.18619258563071783,-18.61925856307178,-0.6649735201097066,11,17,39.285714285714285,0.6222221927441227
2024,ARB,ARB:vwap_reclaim:long:market_contra:h18:l5,vwap_reclaim,long,market_contra,18,5.0,38,0.40425674739832496,40.425674739832495,1.0638335457850656,22,16,57.89473684210527,1.5508108977325903
2025,ARB,ARB:vwap_reclaim:long:market_contra:h18:l5,vwap_reclaim,long,market_contra,18,5.0,41,0.7667047722558268,76.67047722558267,1.8700116396483581,24,17,58.536585365853654,1.9601237806189784
2026_01_05,ARB,ARB:vwap_reclaim:long:market_contra:h18:l5,vwap_reclaim,long,market_contra,18,5.0,12,-0.16840510787695828,-16.840510787695827,-1.4033758989746523,5,7,41.66666666666667,0.5257359715908897
2023H2,ARB,ARB:vwap_reclaim:short:market_contra:h18:l5,vwap_reclaim,short,market_contra,18,5.0,21,0.15208096845620078,15.208096845620078,0.7241950878866704,15,6,71.42857142857143,1.6721828208506553
2024,ARB,ARB:vwap_reclaim:short:market_contra:h18:l5,vwap_reclaim,short,market_contra,18,5.0,51,0.044099237188960916,4.409923718896092,0.08646909252737435,23,28,45.09803921568628,1.027604972996166
2025,ARB,ARB:vwap_reclaim:short:market_contra:h18:l5,vwap_reclaim,short,market_contra,18,5.0,57,-0.4172490885492508,-41.72490885492508,-0.732015944823247,22,35,38.59649122807017,0.7383402227683323
2026_01_05,ARB,ARB:vwap_reclaim:short:market_contra:h18:l5,vwap_reclaim,short,market_contra,18,5.0,28,-0.18323219692743642,-18.323219692743642,-0.654400703312273,14,14,50.0,0.5480256368028545
2023H2,ARB,ARB:range_breakout:long:market_aligned:h24:l4,range_breakout,long,market_aligned,24,4.0,179,1.505969332696973,150.5969332696973,0.8413236495513815,89,90,49.72067039106145,1.5605839150934773
2024,ARB,ARB:range_breakout:long:market_aligned:h24:l4,range_breakout,long,market_aligned,24,4.0,305,0.46738622182507283,46.738622182507285,0.1532413842049419,137,168,44.91803278688525,1.0696255370265046
2025,ARB,ARB:range_breakout:long:market_aligned:h24:l4,range_breakout,long,market_aligned,24,4.0,245,-0.8098972381036078,-80.98972381036079,-0.3305703012667787,111,134,45.30612244897959,0.8628056648208261
2026_01_05,ARB,ARB:range_breakout:long:market_aligned:h24:l4,range_breakout,long,market_aligned,24,4.0,79,0.28755915968967516,28.755915968967514,0.3639989363160445,39,40,49.36708860759494,1.216478684872346
2023H2,ARB,ARB:range_breakout:short:market_aligned:h24:l4,range_breakout,short,market_aligned,24,4.0,160,-0.2945635478095143,-29.456354780951433,-0.18410221738094645,72,88,45.0,0.8995938215599689
2024,ARB,ARB:range_breakout:short:market_aligned:h24:l4,range_breakout,short,market_aligned,24,4.0,265,-0.7276067913324531,-72.7606791332453,-0.2745686005028125,129,136,48.679245283018865,0.868747599149829
2025,ARB,ARB:range_breakout:short:market_aligned:h24:l4,range_breakout,short,market_aligned,24,4.0,269,-0.23826288377051963,-23.826288377051963,-0.08857356273997012,122,147,45.353159851301115,0.9605711840034286
2026_01_05,ARB,ARB:range_breakout:short:market_aligned:h24:l4,range_breakout,short,market_aligned,24,4.0,96,0.3141812913939388,31.41812913939388,0.32727217853535295,48,48,50.0,1.1859996554070842
2023H2,ARB,ARB:stoch_turn:long:local_trend:h24:l4,stoch_turn,long,local_trend,24,4.0,35,-0.2582807953774302,-25.828079537743022,-0.7379451296498006,15,20,42.857142857142854,0.6303420965784896
2024,ARB,ARB:stoch_turn:long:local_trend:h24:l4,stoch_turn,long,local_trend,24,4.0,47,-0.02306345825635603,-2.306345825635603,-0.049071187779480906,23,24,48.93617021276596,0.9726333210337024
2025,ARB,ARB:stoch_turn:long:local_trend:h24:l4,stoch_turn,long,local_trend,24,4.0,52,0.6292209674664053,62.922096746640534,1.2100403220507796,33,19,63.46153846153846,1.9343932129330084
2026_01_05,ARB,ARB:stoch_turn:long:local_trend:h24:l4,stoch_turn,long,local_trend,24,4.0,20,0.019088223998960707,1.9088223998960707,0.09544111999480354,10,10,50.0,1.0479061542746684
2023H2,ARB,ARB:stoch_turn:short:local_trend:h24:l4,stoch_turn,short,local_trend,24,4.0,18,-0.23170942194236144,-23.170942194236144,-1.2872745663464524,6,12,33.33333333333333,0.5135970259952229
2024,ARB,ARB:stoch_turn:short:local_trend:h24:l4,stoch_turn,short,local_trend,24,4.0,43,-0.2090546406870084,-20.90546406870084,-0.4861735829930428,18,25,41.86046511627907,0.7258165473038103
2025,ARB,ARB:stoch_turn:short:local_trend:h24:l4,stoch_turn,short,local_trend,24,4.0,51,-0.18639781372533148,-18.63978137253315,-0.36548590926535585,25,26,49.01960784313725,0.8221465571652539
2026_01_05,ARB,ARB:stoch_turn:short:local_trend:h24:l4,stoch_turn,short,local_trend,24,4.0,24,-0.19573587581347995,-19.573587581347994,-0.8155661492228331,12,12,50.0,0.5188141234636269
2023H2,NEAR,NEAR:panic_snapback:long:market_contra:h12:l4,panic_snapback,long,market_contra,12,4.0,30,0.34713600357956587,34.71360035795659,1.1571200119318863,17,13,56.666666666666664,1.5067105797563338
2024,NEAR,NEAR:panic_snapback:long:market_contra:h12:l4,panic_snapback,long,market_contra,12,4.0,106,-0.1765976702827161,-17.65976702827161,-0.16660157573841142,60,46,56.60377358490566,0.9487499092052717
2025,NEAR,NEAR:panic_snapback:long:market_contra:h12:l4,panic_snapback,long,market_contra,12,4.0,78,0.4314426024226945,43.14426024226945,0.5531315415675571,38,40,48.717948717948715,1.3199895528600174
2026_01_05,NEAR,NEAR:panic_snapback:long:market_contra:h12:l4,panic_snapback,long,market_contra,12,4.0,30,0.15219089459715107,15.219089459715107,0.5073029819905036,15,15,50.0,1.3296952842308445
2023H2,NEAR,NEAR:panic_snapback:short:market_contra:h12:l4,panic_snapback,short,market_contra,12,4.0,36,0.7866424825812599,78.664248258126,2.1851180071701664,24,12,66.66666666666666,2.134890655888801
2024,NEAR,NEAR:panic_snapback:short:market_contra:h12:l4,panic_snapback,short,market_contra,12,4.0,104,-0.39196774003334145,-39.19677400333414,-0.37689205772436674,59,45,56.730769230769226,0.839632649467805
2025,NEAR,NEAR:panic_snapback:short:market_contra:h12:l4,panic_snapback,short,market_contra,12,4.0,76,-0.30293728039791956,-30.293728039791958,-0.3986016847341046,31,45,40.78947368421053,0.8487554267342102
2026_01_05,NEAR,NEAR:panic_snapback:short:market_contra:h12:l4,panic_snapback,short,market_contra,12,4.0,16,-0.024626757465407767,-2.4626757465407767,-0.15391723415879854,7,9,43.75,0.9323216910155657
2023H2,NEAR,NEAR:rsi_reversion:long:local_chop:h24:l4,rsi_reversion,long,local_chop,24,4.0,60,-0.21086130045758278,-21.086130045758278,-0.35143550076263796,32,28,53.333333333333336,0.8609767694674998
2024,NEAR,NEAR:rsi_reversion:long:local_chop:h24:l4,rsi_reversion,long,local_chop,24,4.0,121,0.41936566135724807,41.9365661357248,0.3465831912043373,63,58,52.066115702479344,1.1429234089452176
2025,NEAR,NEAR:rsi_reversion:long:local_chop:h24:l4,rsi_reversion,long,local_chop,24,4.0,95,0.01007758631207567,1.007758631207567,0.010607985591658601,50,45,52.63157894736842,1.0050115431808238
2026_01_05,NEAR,NEAR:rsi_reversion:long:local_chop:h24:l4,rsi_reversion,long,local_chop,24,4.0,23,-0.09449168812495357,-9.449168812495357,-0.4108334266302329,9,14,39.130434782608695,0.7611341015676069
2023H2,NEAR,NEAR:rsi_reversion:short:local_chop:h24:l4,rsi_reversion,short,local_chop,24,4.0,41,0.1429554187123543,14.295541871235429,0.3486717529569617,20,21,48.78048780487805,1.2257317910284597
2024,NEAR,NEAR:rsi_reversion:short:local_chop:h24:l4,rsi_reversion,short,local_chop,24,4.0,101,0.7117514361563728,71.17514361563728,0.7047043922340325,61,40,60.396039603960396,1.3239153610148369
2025,NEAR,NEAR:rsi_reversion:short:local_chop:h24:l4,rsi_reversion,short,local_chop,24,4.0,85,1.1520544434160551,115.20544434160551,1.3553581687247707,54,31,63.52941176470588,1.944215287145937
2026_01_05,NEAR,NEAR:rsi_reversion:short:local_chop:h24:l4,rsi_reversion,short,local_chop,24,4.0,39,0.32039065461846716,32.03906546184672,0.8215144990217107,21,18,53.84615384615385,1.5863636594636767
2023H2,NEAR,NEAR:micro_momentum:long:market_chop:h18:l5,micro_momentum,long,market_chop,18,5.0,85,0.8318157961237636,83.18157961237635,0.9786068189691336,41,44,48.23529411764706,1.4692596675962963
2024,NEAR,NEAR:micro_momentum:long:market_chop:h18:l5,micro_momentum,long,market_chop,18,5.0,151,-1.6745215025339217,-167.45215025339218,-1.1089546374396833,63,88,41.72185430463576,0.6840470314820069
2025,NEAR,NEAR:micro_momentum:long:market_chop:h18:l5,micro_momentum,long,market_chop,18,5.0,129,-0.940305049829666,-94.0305049829666,-0.7289186432788108,54,75,41.86046511627907,0.7221623152787902
2026_01_05,NEAR,NEAR:micro_momentum:long:market_chop:h18:l5,micro_momentum,long,market_chop,18,5.0,61,-0.850690098643348,-85.0690098643348,-1.39457393220221,27,34,44.26229508196721,0.6403145821131777
2023H2,NEAR,NEAR:micro_momentum:short:market_chop:h18:l5,micro_momentum,short,market_chop,18,5.0,62,0.31045098251585523,31.04509825158552,0.5007273911546052,31,31,50.0,1.405432354813198
2024,NEAR,NEAR:micro_momentum:short:market_chop:h18:l5,micro_momentum,short,market_chop,18,5.0,200,-0.47737864844083044,-47.73786484408304,-0.23868932422041522,89,111,44.5,0.9053337614274469
2025,NEAR,NEAR:micro_momentum:short:market_chop:h18:l5,micro_momentum,short,market_chop,18,5.0,161,-1.07201377586443,-107.20137758644299,-0.6658470657543043,70,91,43.47826086956522,0.7648848550344058
2026_01_05,NEAR,NEAR:micro_momentum:short:market_chop:h18:l5,micro_momentum,short,market_chop,18,5.0,40,-0.759870352001733,-75.98703520017331,-1.8996758800043325,13,27,32.5,0.2895797393139732
2023H2,NEAR,NEAR:vwap_reclaim:long:market_contra:h18:l5,vwap_reclaim,long,market_contra,18,5.0,38,-0.2128898513618538,-21.288985136185378,-0.5602364509522468,17,21,44.73684210526316,0.7779792756189594
2024,NEAR,NEAR:vwap_reclaim:long:market_contra:h18:l5,vwap_reclaim,long,market_contra,18,5.0,51,0.09459585742893017,9.459585742893017,0.18548207339005918,26,25,50.98039215686274,1.055955777989854
2025,NEAR,NEAR:vwap_reclaim:long:market_contra:h18:l5,vwap_reclaim,long,market_contra,18,5.0,50,-0.20205319096622043,-20.20531909662204,-0.40410638193244086,20,30,40.0,0.860486697201049
2026_01_05,NEAR,NEAR:vwap_reclaim:long:market_contra:h18:l5,vwap_reclaim,long,market_contra,18,5.0,26,-0.36238058813551133,-36.238058813551135,-1.3937714928288898,9,17,34.61538461538461,0.5038673341293939
2023H2,NEAR,NEAR:vwap_reclaim:short:market_contra:h18:l5,vwap_reclaim,short,market_contra,18,5.0,32,0.4520346608739151,45.20346608739151,1.4126083152309847,19,13,59.375,2.011196846268203
2024,NEAR,NEAR:vwap_reclaim:short:market_contra:h18:l5,vwap_reclaim,short,market_contra,18,5.0,83,1.2015853598547048,120.15853598547048,1.4476932046442226,43,40,51.80722891566265,1.6881856658947125
2025,NEAR,NEAR:vwap_reclaim:short:market_contra:h18:l5,vwap_reclaim,short,market_contra,18,5.0,44,0.17604508583682899,17.6045085836829,0.40010246781097497,21,23,47.72727272727273,1.234592145395733
2026_01_05,NEAR,NEAR:vwap_reclaim:short:market_contra:h18:l5,vwap_reclaim,short,market_contra,18,5.0,23,0.1537191742146915,15.37191742146915,0.6683442357160501,11,12,47.82608695652174,1.4583095934994525
2023H2,NEAR,NEAR:range_breakout:long:market_aligned:h24:l4,range_breakout,long,market_aligned,24,4.0,120,0.11264325440908607,11.264325440908607,0.09386937867423839,53,67,44.166666666666664,1.0384180101200802
2024,NEAR,NEAR:range_breakout:long:market_aligned:h24:l4,range_breakout,long,market_aligned,24,4.0,297,-0.841397876881957,-84.1397876881957,-0.2832989484451034,130,167,43.77104377104377,0.9021802593167052
2025,NEAR,NEAR:range_breakout:long:market_aligned:h24:l4,range_breakout,long,market_aligned,24,4.0,251,-0.07370584101441269,-7.370584101441269,-0.02936487689817239,97,154,38.645418326693225,0.9871522143991193
2026_01_05,NEAR,NEAR:range_breakout:long:market_aligned:h24:l4,range_breakout,long,market_aligned,24,4.0,85,0.38507131531198935,38.50713153119894,0.45302507683763454,37,48,43.529411764705884,1.2580669617710107
2023H2,NEAR,NEAR:range_breakout:short:market_aligned:h24:l4,range_breakout,short,market_aligned,24,4.0,111,-1.158021380761598,-115.80213807615979,-1.0432625051906288,44,67,39.63963963963964,0.5907874551680157
2024,NEAR,NEAR:range_breakout:short:market_aligned:h24:l4,range_breakout,short,market_aligned,24,4.0,268,-0.2666019767122334,-26.66019767122334,-0.09947834951949007,126,142,47.01492537313433,0.9652715408997499
2025,NEAR,NEAR:range_breakout:short:market_aligned:h24:l4,range_breakout,short,market_aligned,24,4.0,276,0.8618481324624034,86.18481324624034,0.31226381610956644,132,144,47.82608695652174,1.141990043096886
2026_01_05,NEAR,NEAR:range_breakout:short:market_aligned:h24:l4,range_breakout,short,market_aligned,24,4.0,107,-1.140617913616805,-114.0617913616805,-1.0659980501091637,39,68,36.44859813084112,0.5132058152324307
2023H2,NEAR,NEAR:stoch_turn:long:local_trend:h24:l4,stoch_turn,long,local_trend,24,4.0,26,-0.15600108361716059,-15.600108361716059,-0.6000041677583099,10,16,38.46153846153847,0.7196271904226899
2024,NEAR,NEAR:stoch_turn:long:local_trend:h24:l4,stoch_turn,long,local_trend,24,4.0,55,0.1317170808372583,13.17170808372583,0.23948560152228784,28,27,50.90909090909091,1.1065143280404368
2025,NEAR,NEAR:stoch_turn:long:local_trend:h24:l4,stoch_turn,long,local_trend,24,4.0,55,0.5462286521497193,54.622865214971924,0.9931430039085806,24,31,43.63636363636363,1.6296306033614312
2026_01_05,NEAR,NEAR:stoch_turn:long:local_trend:h24:l4,stoch_turn,long,local_trend,24,4.0,22,-0.011626625748184072,-1.1626625748184072,-0.05284829885538214,9,13,40.909090909090914,0.9639173553101489
2023H2,NEAR,NEAR:stoch_turn:short:local_trend:h24:l4,stoch_turn,short,local_trend,24,4.0,22,0.35616721623070235,35.616721623070234,1.618941891957738,18,4,81.81818181818183,3.0632305378825264
2024,NEAR,NEAR:stoch_turn:short:local_trend:h24:l4,stoch_turn,short,local_trend,24,4.0,52,0.29235596801873864,29.235596801873864,0.5622230154206512,27,25,51.92307692307693,1.3318498587833933
2025,NEAR,NEAR:stoch_turn:short:local_trend:h24:l4,stoch_turn,short,local_trend,24,4.0,36,-0.428129252419688,-42.8129252419688,-1.1892479233880224,20,16,55.55555555555556,0.5783231027308434
2026_01_05,NEAR,NEAR:stoch_turn:short:local_trend:h24:l4,stoch_turn,short,local_trend,24,4.0,23,-0.20699345823098136,-20.699345823098135,-0.8999715575260059,11,12,47.82608695652174,0.5673413853522307
2023H2,UNI,UNI:panic_snapback:long:market_contra:h12:l4,panic_snapback,long,market_contra,12,4.0,35,0.13400969277153107,13.400969277153107,0.3828848364900888,19,16,54.285714285714285,1.304437420590385
2024,UNI,UNI:panic_snapback:long:market_contra:h12:l4,panic_snapback,long,market_contra,12,4.0,97,0.5889198328474063,58.89198328474063,0.6071338482962951,60,37,61.855670103092784,1.317783861454276
2025,UNI,UNI:panic_snapback:long:market_contra:h12:l4,panic_snapback,long,market_contra,12,4.0,81,0.051630814409161285,5.1630814409161285,0.06374174618414974,48,33,59.25925925925925,1.0290547470847047
2026_01_05,UNI,UNI:panic_snapback:long:market_contra:h12:l4,panic_snapback,long,market_contra,12,4.0,37,0.09054126708252319,9.05412670825232,0.24470612725006266,20,17,54.054054054054056,1.1639805890417223
2023H2,UNI,UNI:panic_snapback:short:market_contra:h12:l4,panic_snapback,short,market_contra,12,4.0,31,-0.032756806698447605,-3.2756806698447605,-0.10566711838208905,13,18,41.935483870967744,0.9464330635192337
2024,UNI,UNI:panic_snapback:short:market_contra:h12:l4,panic_snapback,short,market_contra,12,4.0,83,0.6129053294529001,61.29053294529001,0.7384401559673496,45,38,54.21686746987952,1.4817743601242586
2025,UNI,UNI:panic_snapback:short:market_contra:h12:l4,panic_snapback,short,market_contra,12,4.0,82,0.3749069219998029,37.49069219998029,0.45720356341439383,47,35,57.3170731707317,1.2899177001191942
2026_01_05,UNI,UNI:panic_snapback:short:market_contra:h12:l4,panic_snapback,short,market_contra,12,4.0,30,-0.20615219799897133,-20.615219799897133,-0.6871739933299045,12,18,40.0,0.6187118600246195
2023H2,UNI,UNI:rsi_reversion:long:local_chop:h24:l4,rsi_reversion,long,local_chop,24,4.0,59,-0.13073711756572282,-13.073711756572282,-0.22158833485715732,35,24,59.32203389830508,0.8766299056377896
2024,UNI,UNI:rsi_reversion:long:local_chop:h24:l4,rsi_reversion,long,local_chop,24,4.0,101,2.395616007764714,239.5616007764714,2.371897037390806,60,41,59.4059405940594,3.0080511891686768
2025,UNI,UNI:rsi_reversion:long:local_chop:h24:l4,rsi_reversion,long,local_chop,24,4.0,101,-0.29701170757741124,-29.701170757741124,-0.29407099760139727,49,52,48.51485148514851,0.8741959706916858
2026_01_05,UNI,UNI:rsi_reversion:long:local_chop:h24:l4,rsi_reversion,long,local_chop,24,4.0,40,0.06925698303917205,6.925698303917205,0.17314245759793012,22,18,55.00000000000001,1.1386792707698004
2023H2,UNI,UNI:rsi_reversion:short:local_chop:h24:l4,rsi_reversion,short,local_chop,24,4.0,31,0.10804332216561097,10.804332216561097,0.3485268456955193,17,14,54.83870967741935,1.2624937562350647
2024,UNI,UNI:rsi_reversion:short:local_chop:h24:l4,rsi_reversion,short,local_chop,24,4.0,75,0.8857897848143539,88.57897848143539,1.1810530464191384,43,32,57.333333333333336,1.7446399076435313
2025,UNI,UNI:rsi_reversion:short:local_chop:h24:l4,rsi_reversion,short,local_chop,24,4.0,76,0.02881847988432762,2.881847988432762,0.03791905247937844,39,37,51.31578947368421,1.017346103142147
2026_01_05,UNI,UNI:rsi_reversion:short:local_chop:h24:l4,rsi_reversion,short,local_chop,24,4.0,33,0.6033983738390036,60.33983738390036,1.8284799207242532,19,14,57.57575757575758,3.033630177442266
2023H2,UNI,UNI:micro_momentum:long:market_chop:h18:l5,micro_momentum,long,market_chop,18,5.0,83,1.036505487310965,103.65054873109649,1.2488017919409216,50,33,60.24096385542169,1.888613123810764
2024,UNI,UNI:micro_momentum:long:market_chop:h18:l5,micro_momentum,long,market_chop,18,5.0,129,-0.6240857060928878,-62.40857060928878,-0.48378736906425407,58,71,44.96124031007752,0.8501670034412174
2025,UNI,UNI:micro_momentum:long:market_chop:h18:l5,micro_momentum,long,market_chop,18,5.0,135,1.1859825997326081,118.59825997326081,0.8785056294315616,63,72,46.666666666666664,1.405810336932931
2026_01_05,UNI,UNI:micro_momentum:long:market_chop:h18:l5,micro_momentum,long,market_chop,18,5.0,44,-0.18551468831773776,-18.551468831773775,-0.42162429163122217,20,24,45.45454545454545,0.7890936064583753
2023H2,UNI,UNI:micro_momentum:short:market_chop:h18:l5,micro_momentum,short,market_chop,18,5.0,73,0.22709596917018016,22.709596917018015,0.3110903687262742,33,40,45.20547945205479,1.2203741520178664
2024,UNI,UNI:micro_momentum:short:market_chop:h18:l5,micro_momentum,short,market_chop,18,5.0,152,0.332354282248849,33.2354282248849,0.2186541330584533,71,81,46.71052631578947,1.106942797516413
2025,UNI,UNI:micro_momentum:short:market_chop:h18:l5,micro_momentum,short,market_chop,18,5.0,133,1.1822703293054326,118.22703293054326,0.8889250596281449,70,63,52.63157894736842,1.437758927136445
2026_01_05,UNI,UNI:micro_momentum:short:market_chop:h18:l5,micro_momentum,short,market_chop,18,5.0,45,-0.10826399767903061,-10.82639976790306,-0.2405866615089569,19,26,42.22222222222222,0.8673988424078657
2023H2,UNI,UNI:vwap_reclaim:long:market_contra:h18:l5,vwap_reclaim,long,market_contra,18,5.0,33,-0.18353556536578441,-18.35355653657844,-0.5561683798963164,16,17,48.484848484848484,0.710465039949006
2024,UNI,UNI:vwap_reclaim:long:market_contra:h18:l5,vwap_reclaim,long,market_contra,18,5.0,47,0.6675521835578857,66.75521835578857,1.4203237948040122,24,23,51.06382978723404,1.663011205283244
2025,UNI,UNI:vwap_reclaim:long:market_contra:h18:l5,vwap_reclaim,long,market_contra,18,5.0,39,0.042398224260358774,4.239822426035877,0.10871339553938147,15,24,38.46153846153847,1.0428187789415815
2026_01_05,UNI,UNI:vwap_reclaim:long:market_contra:h18:l5,vwap_reclaim,long,market_contra,18,5.0,12,-0.055333749187739256,-5.533374918773926,-0.4611145765644938,5,7,41.66666666666667,0.7087285654343095
